Year,Calendar Day,Despatch Consumption Balance (Dcb) Or Internal Consumption Balance (Icb),Type Of Mode : Pithead Or Non-Pithead,Number Of Coal Plants,Capacity Of The Coal Plant(MegaWatt),Daily Requirement(Tonne),Domestic Stock (Tonne),Imported Stock (Tonne),Normative Stock (Tonne),Percentage Of Actual Stock Vis-A-Vis Normative Stock,Total Stock,Stock Surplus/Deficit,Days of Stock Available,Domestic Dependency,Import Dependency,Risk Category
2025,2025-10-22,ICB,Non-Pithead,17,18669.00,191.89,204.40,3017.60,4029.70,79%,3222.00,-807.70,16.79,6.34%,93.66%,Moderate
2025,2025-10-21,DCB,Pithead,18,41640.00,582.55,7070.50,0.00,7573.10,93%,7070.50,-502.60,12.14,100.00%,0.00%,Low Buffer
2025,2025-10-21,ICB,Non-Pithead,17,18669.00,191.89,204.40,3000.20,4029.70,79%,3204.60,-825.10,16.70,6.38%,93.62%,Moderate
2025,2025-10-20,DCB,Pithead,18,41640.00,582.55,7057.30,0.00,7573.10,93%,7057.30,-515.80,12.11,100.00%,0.00%,Low Buffer
2025,2025-10-20,ICB,Non-Pithead,17,18669.00,191.89,207.40,2970.70,4029.70,78%,3178.10,-851.60,16.56,6.53%,93.47%,Moderate
2025,2025-10-19,DCB,Pithead,18,41640.00,582.55,7046.40,0.00,7573.10,93%,7046.40,-526.70,12.10,100.00%,0.00%,Low Buffer
2025,2025-10-19,ICB,Non-Pithead,17,18669.00,191.89,207.40,2955.70,4029.70,78%,3163.10,-866.60,16.48,6.56%,93.44%,Moderate
2025,2025-10-18,DCB,Pithead,18,41640.00,582.55,6998.70,0.00,7573.10,92%,6998.70,-574.40,12.01,100.00%,0.00%,Low Buffer
2025,2025-10-18,ICB,Non-Pithead,17,18669.00,191.89,207.40,2938.50,4029.70,78%,3145.90,-883.80,16.39,6.59%,93.41%,Moderate
2025,2025-10-17,DCB,Pithead,18,41640.00,582.55,7006.20,0.00,7573.10,92%,7006.20,-566.90,12.03,100.00%,0.00%,Low Buffer
2025,2025-10-17,ICB,Non-Pithead,17,18669.00,191.89,207.40,2942.50,4029.70,78%,3149.90,-879.80,16.42,6.58%,93.42%,Moderate
2025,2025-10-15,DCB,Pithead,18,41640.00,582.55,7021.10,0.00,7573.10,92%,7021.10,-552.00,12.05,100.00%,0.00%,Low Buffer
2025,2025-10-15,ICB,Non-Pithead,17,18669.00,191.89,208.30,2998.80,4029.70,79%,3207.10,-822.60,16.71,6.49%,93.51%,Moderate
2025,2025-10-14,DCB,Pithead,18,41640.00,582.55,7017.60,0.00,7573.10,92%,7017.60,-555.50,12.05,100.00%,0.00%,Low Buffer
2025,2025-10-14,ICB,Non-Pithead,17,18669.00,191.89,209.50,3002.20,4029.70,79%,3211.70,-818.00,16.74,6.52%,93.48%,Moderate
2025,2025-10-13,DCB,Pithead,18,41640.00,582.55,7034.90,0.00,7573.10,92%,7034.90,-538.20,12.08,100.00%,0.00%,Low Buffer
2025,2025-10-13,ICB,Non-Pithead,17,18669.00,191.89,210.60,3014.30,4029.70,80%,3224.90,-804.80,16.81,6.53%,93.47%,Moderate
2025,2025-10-12,DCB,Pithead,18,41640.00,582.55,7084.60,0.00,7573.10,93%,7084.60,-488.50,12.16,100.00%,0.00%,Low Buffer
2025,2025-10-12,ICB,Non-Pithead,17,18669.00,191.89,211.40,2977.10,4029.70,79%,3188.50,-841.20,16.62,6.63%,93.37%,Moderate
2025,2025-10-11,DCB,Pithead,18,41640.00,582.55,7092.80,0.00,7573.10,93%,7092.80,-480.30,12.18,100.00%,0.00%,Low Buffer
2025,2025-10-11,ICB,Non-Pithead,17,18669.00,191.89,215.10,2964.10,4029.70,78%,3179.20,-850.50,16.57,6.77%,93.23%,Moderate
2025,2025-10-10,DCB,Pithead,18,41640.00,582.55,7108.10,0.00,7573.10,93%,7108.10,-465.00,12.20,100.00%,0.00%,Low Buffer
2025,2025-10-10,ICB,Non-Pithead,17,18669.00,191.89,219.70,2931.10,4029.70,78%,3150.80,-878.90,16.42,6.97%,93.03%,Moderate
2025,2025-10-09,DCB,Pithead,18,41640.00,582.55,7126.60,0.00,7573.10,94%,7126.60,-446.50,12.23,100.00%,0.00%,Low Buffer
2025,2025-10-09,ICB,Non-Pithead,17,18669.00,191.89,223.60,2904.00,4029.70,77%,3127.60,-902.10,16.30,7.15%,92.85%,Moderate
2025,2025-10-08,DCB,Pithead,18,41640.00,582.55,7179.00,0.00,7573.10,94%,7179.00,-394.10,12.32,100.00%,0.00%,Low Buffer
2025,2025-10-08,ICB,Non-Pithead,17,18669.00,191.89,231.20,2918.80,4029.70,78%,3150.00,-879.70,16.42,7.34%,92.66%,Moderate
2025,2025-10-07,DCB,Pithead,18,41640.00,582.55,7194.40,0.00,7573.10,94%,7194.40,-378.70,12.35,100.00%,0.00%,Low Buffer
2025,2025-10-07,ICB,Non-Pithead,17,18669.00,191.89,237.20,2902.30,4029.70,77%,3139.50,-890.20,16.36,7.56%,92.44%,Moderate
2025,2025-10-06,DCB,Pithead,18,41640.00,582.55,7194.30,0.00,7573.10,94%,7194.30,-378.80,12.35,100.00%,0.00%,Low Buffer
2025,2025-10-06,ICB,Non-Pithead,17,18669.00,191.89,243.70,2865.00,4029.70,77%,3108.70,-921.00,16.20,7.84%,92.16%,Moderate
2025,2025-10-05,DCB,Pithead,18,41640.00,582.55,7227.70,0.00,7573.10,95%,7227.70,-345.40,12.41,100.00%,0.00%,Low Buffer
2025,2025-10-05,ICB,Non-Pithead,17,18669.00,191.89,246.30,2838.10,4029.70,76%,3084.40,-945.30,16.07,7.99%,92.01%,Moderate
2025,2025-10-04,DCB,Pithead,18,41640.00,582.55,7243.00,0.00,7573.10,95%,7243.00,-330.10,12.43,100.00%,0.00%,Low Buffer
2025,2025-10-04,ICB,Non-Pithead,17,18669.00,191.89,225.30,3015.90,4029.70,80%,3241.20,-788.50,16.89,6.95%,93.05%,Moderate
2025,2025-10-03,DCB,Pithead,18,41640.00,582.55,7343.70,0.00,7573.10,96%,7343.70,-229.40,12.61,100.00%,0.00%,Low Buffer
2025,2025-10-03,ICB,Non-Pithead,17,18669.00,191.89,210.30,3027.00,4029.70,80%,3237.30,-792.40,16.87,6.50%,93.50%,Moderate
2025,2025-10-02,DCB,Pithead,18,41640.00,582.55,7425.50,0.00,7573.10,98%,7425.50,-147.60,12.75,100.00%,0.00%,Low Buffer
2025,2025-10-02,ICB,Non-Pithead,17,18669.00,191.89,19083.60,11778.60,4029.70,765%,30862.20,26832.50,160.83,61.83%,38.17%,Safe
2025,2025-10-01,DCB,Pithead,18,41640.00,582.55,7448.70,0.00,7573.10,98%,7448.70,-124.40,12.79,100.00%,0.00%,Low Buffer
2025,2025-10-01,ICB,Non-Pithead,17,18669.00,191.89,172.80,2854.30,4029.70,75%,3027.10,-1002.60,15.78,5.71%,94.29%,Moderate
2025,2025-09-30,DCB,Pithead,18,41640.00,582.55,7497.10,0.00,6990.70,107%,7497.10,506.40,12.87,100.00%,0.00%,Low Buffer
2025,2025-09-30,ICB,Non-Pithead,17,18669.00,191.89,158.60,2885.30,3838.10,79%,3043.90,-794.20,15.86,5.21%,94.79%,Moderate
2025,2025-09-29,DCB,Pithead,18,41640.00,582.55,7481.10,0.00,6990.70,107%,7481.10,490.40,12.84,100.00%,0.00%,Low Buffer
2025,2025-09-29,ICB,Non-Pithead,17,18669.00,191.89,160.80,2936.90,3838.10,80%,3097.70,-740.40,16.14,5.19%,94.81%,Moderate
2025,2025-09-28,DCB,Pithead,18,41640.00,582.55,7480.90,0.00,6990.70,107%,7480.90,490.20,12.84,100.00%,0.00%,Low Buffer
2025,2025-09-28,ICB,Non-Pithead,17,18669.00,191.89,166.90,2939.20,3838.10,80%,3106.10,-732.00,16.19,5.37%,94.63%,Moderate
2025,2025-09-27,DCB,Pithead,18,41640.00,582.55,7475.70,0.00,6990.70,106%,7475.70,485.00,12.83,100.00%,0.00%,Low Buffer
2025,2025-09-27,ICB,Non-Pithead,17,18669.00,191.89,171.40,2914.20,3838.10,80%,3085.60,-752.50,16.08,5.55%,94.45%,Moderate
2025,2025-09-25,DCB,Pithead,18,41640.00,582.55,7604.50,0.00,6990.70,108%,7604.50,613.80,13.05,100.00%,0.00%,Low Buffer
2025,2025-09-25,ICB,Non-Pithead,17,18669.00,191.89,176.30,2922.20,3838.10,80%,3098.50,-739.60,16.15,5.69%,94.31%,Moderate
2025,2025-09-24,DCB,Pithead,18,41640.00,582.55,7693.90,0.00,6990.70,110%,7693.90,703.20,13.21,100.00%,0.00%,Low Buffer
2025,2025-09-24,ICB,Non-Pithead,17,18669.00,191.89,177.80,2934.40,3838.10,81%,3112.20,-725.90,16.22,5.71%,94.29%,Moderate
2025,2025-09-23,DCB,Pithead,18,41640.00,582.55,7783.90,0.00,6990.70,111%,7783.90,793.20,13.36,100.00%,0.00%,Low Buffer
2025,2025-09-23,ICB,Non-Pithead,17,18669.00,191.89,181.70,2958.90,3838.10,81%,3140.60,-697.50,16.37,5.79%,94.21%,Moderate
2025,2025-09-22,DCB,Pithead,18,41640.00,582.55,7818.20,0.00,6990.70,111%,7818.20,827.50,13.42,100.00%,0.00%,Low Buffer
2025,2025-09-22,ICB,Non-Pithead,17,18669.00,191.89,188.40,2946.00,3838.10,81%,3134.40,-703.70,16.33,6.01%,93.99%,Moderate
2025,2025-09-21,DCB,Pithead,18,41640.00,582.55,7859.20,0.00,6990.70,112%,7859.20,868.50,13.49,100.00%,0.00%,Low Buffer
2025,2025-09-21,ICB,Non-Pithead,17,18669.00,191.89,196.00,2933.80,3838.10,81%,3129.80,-708.30,16.31,6.26%,93.74%,Moderate
2025,2025-09-20,DCB,Pithead,18,41640.00,582.55,7872.40,0.00,6990.70,112%,7872.40,881.70,13.51,100.00%,0.00%,Low Buffer
2025,2025-09-20,ICB,Non-Pithead,17,18669.00,191.89,203.60,2903.50,3838.10,80%,3107.10,-731.00,16.19,6.55%,93.45%,Moderate
2025,2025-09-19,DCB,Pithead,18,41640.00,582.55,7925.80,0.00,6990.70,113%,7925.80,935.10,13.61,100.00%,0.00%,Low Buffer
2025,2025-09-19,ICB,Non-Pithead,17,18669.00,191.89,206.20,2910.80,3838.10,81%,3117.00,-721.10,16.24,6.62%,93.38%,Moderate
2025,2025-09-18,DCB,Pithead,18,41640.00,582.55,8031.30,0.00,6990.70,114%,8031.30,1040.60,13.79,100.00%,0.00%,Low Buffer
2025,2025-09-18,ICB,Non-Pithead,17,18669.00,191.89,207.70,2938.20,3838.10,81%,3145.90,-692.20,16.39,6.60%,93.40%,Moderate
2025,2025-09-17,DCB,Pithead,18,41640.00,582.55,8107.00,0.00,6990.70,115%,8107.00,1116.30,13.92,100.00%,0.00%,Low Buffer
2025,2025-09-17,ICB,Non-Pithead,17,18669.00,191.89,210.90,2972.50,3838.10,82%,3183.40,-654.70,16.59,6.62%,93.38%,Moderate
2025,2025-09-16,DCB,Pithead,18,41640.00,582.55,8175.20,0.00,6990.70,116%,8175.20,1184.50,14.03,100.00%,0.00%,Low Buffer
2025,2025-09-16,ICB,Non-Pithead,17,18669.00,191.89,213.60,2939.60,3838.10,82%,3153.20,-684.90,16.43,6.77%,93.23%,Moderate
2025,2025-09-15,DCB,Pithead,18,41640.00,582.55,8179.40,0.00,6990.70,117%,8179.40,1188.70,14.04,100.00%,0.00%,Low Buffer
2025,2025-09-15,ICB,Non-Pithead,17,18669.00,191.89,213.80,2951.30,3838.10,82%,3165.10,-673.00,16.49,6.75%,93.25%,Moderate
2025,2025-09-14,DCB,Pithead,18,41640.00,582.55,8176.40,0.00,6990.70,116%,8176.40,1185.70,14.04,100.00%,0.00%,Low Buffer
2025,2025-09-14,ICB,Non-Pithead,17,18669.00,191.89,217.20,2976.80,3838.10,83%,3194.00,-644.10,16.64,6.80%,93.20%,Moderate
2025,2025-09-13,DCB,Pithead,18,41640.00,582.55,8120.10,0.00,6990.70,116%,8120.10,1129.40,13.94,100.00%,0.00%,Low Buffer
2025,2025-09-13,ICB,Non-Pithead,17,18669.00,191.89,219.00,3004.20,3838.10,83%,3223.20,-614.90,16.80,6.79%,93.21%,Moderate
2025,2025-09-12,DCB,Pithead,18,41640.00,582.55,8094.80,0.00,6990.70,115%,8094.80,1104.10,13.90,100.00%,0.00%,Low Buffer
2025,2025-09-12,ICB,Non-Pithead,17,18669.00,191.89,221.60,2990.90,3838.10,83%,3212.50,-625.60,16.74,6.90%,93.10%,Moderate
2025,2025-09-11,DCB,Pithead,18,41640.00,582.55,8060.40,0.00,6990.70,115%,8060.40,1069.70,13.84,100.00%,0.00%,Low Buffer
2025,2025-09-11,ICB,Non-Pithead,17,18669.00,191.89,225.90,2976.80,3838.10,83%,3202.70,-635.40,16.69,7.05%,92.95%,Moderate
2025,2025-09-08,DCB,Pithead,18,41640.00,582.55,8011.80,0.00,6990.70,114%,8011.80,1021.10,13.75,100.00%,0.00%,Low Buffer
2025,2025-09-08,ICB,Non-Pithead,17,18669.00,191.89,222.80,3036.60,3838.10,84%,3259.40,-578.70,16.99,6.84%,93.16%,Moderate
2025,2025-09-07,DCB,Pithead,18,41640.00,582.55,7997.40,0.00,6990.70,114%,7997.40,1006.70,13.73,100.00%,0.00%,Low Buffer
2025,2025-09-07,ICB,Non-Pithead,17,18669.00,191.89,203.40,3055.50,3838.10,84%,3258.90,-579.20,16.98,6.24%,93.76%,Moderate
2025,2025-09-06,DCB,Pithead,18,41640.00,582.55,7917.90,0.00,6990.70,113%,7917.90,927.20,13.59,100.00%,0.00%,Low Buffer
2025,2025-09-06,ICB,Non-Pithead,17,18669.00,191.89,183.50,3042.30,3838.10,84%,3225.80,-612.30,16.81,5.69%,94.31%,Moderate
2025,2025-09-05,DCB,Pithead,18,41640.00,582.55,7909.30,0.00,6990.70,113%,7909.30,918.60,13.58,100.00%,0.00%,Low Buffer
2025,2025-09-05,ICB,Non-Pithead,17,18669.00,191.89,165.50,3031.50,3838.10,83%,3197.00,-641.10,16.66,5.18%,94.82%,Moderate
2025,2025-09-04,DCB,Pithead,18,41640.00,582.55,7893.40,0.00,6990.70,112%,7893.40,902.70,13.55,100.00%,0.00%,Low Buffer
2025,2025-09-04,ICB,Non-Pithead,17,18669.00,191.89,156.00,2988.30,3838.10,81%,3144.30,-693.80,16.39,4.96%,95.04%,Moderate
2025,2025-09-02,DCB,Pithead,18,41640.00,582.55,7957.70,0.00,6990.70,113%,7957.70,967.00,13.66,100.00%,0.00%,Low Buffer
2025,2025-09-02,ICB,Non-Pithead,17,18669.00,191.89,159.00,2901.30,3838.10,79%,3060.30,-777.80,15.95,5.20%,94.80%,Moderate
2025,2025-09-01,DCB,Pithead,18,41640.00,582.55,7911.20,0.00,6990.70,113%,7911.20,920.50,13.58,100.00%,0.00%,Low Buffer
2025,2025-09-01,ICB,Non-Pithead,17,18669.00,191.89,201.00,2843.80,3838.10,79%,3044.80,-793.30,15.87,6.60%,93.40%,Moderate
2025,2025-08-31,DCB,Pithead,18,41640.00,582.55,7795.30,0.00,7573.10,102%,7795.30,222.20,13.38,100.00%,0.00%,Low Buffer
2025,2025-08-31,ICB,Non-Pithead,17,18669.00,191.89,190.40,2840.30,4029.70,75%,3030.70,-999.00,15.79,6.28%,93.72%,Moderate
2025,2025-08-30,DCB,Pithead,18,41640.00,582.55,7684.90,0.00,7573.10,101%,7684.90,111.80,13.19,100.00%,0.00%,Low Buffer
2025,2025-08-30,ICB,Non-Pithead,17,18319.00,188.32,167.20,2854.90,3954.70,76%,3022.10,-932.60,16.05,5.53%,94.47%,Moderate
2025,2025-08-27,DCB,Pithead,18,41640.00,582.55,7696.20,0.00,7573.10,101%,7696.20,123.10,13.21,100.00%,0.00%,Low Buffer
2025,2025-08-27,ICB,Non-Pithead,17,18319.00,188.32,145.60,2888.60,3954.70,76%,3034.20,-920.50,16.11,4.80%,95.20%,Moderate
2025,2025-08-26,DCB,Pithead,18,41640.00,582.55,7694.20,0.00,7573.10,101%,7694.20,121.10,13.21,100.00%,0.00%,Low Buffer
2025,2025-08-26,ICB,Non-Pithead,17,18319.00,188.32,144.90,2931.10,3954.70,77%,3076.00,-878.70,16.33,4.71%,95.29%,Moderate
2025,2025-08-25,DCB,Pithead,18,41640.00,582.55,7714.80,0.00,7573.10,101%,7714.80,141.70,13.24,100.00%,0.00%,Low Buffer
2025,2025-08-25,ICB,Non-Pithead,17,18319.00,188.32,145.30,2949.20,3954.70,78%,3094.50,-860.20,16.43,4.70%,95.30%,Moderate
2025,2025-08-24,DCB,Pithead,18,41640.00,582.55,7716.80,0.00,7573.10,101%,7716.80,143.70,13.25,100.00%,0.00%,Low Buffer
2025,2025-08-24,ICB,Non-Pithead,17,18319.00,188.32,145.20,2969.50,3954.70,78%,3114.70,-840.00,16.54,4.66%,95.34%,Moderate
2025,2025-08-21,DCB,Pithead,18,41640.00,582.55,7853.80,0.00,7573.10,103%,7853.80,280.70,13.48,100.00%,0.00%,Low Buffer
2025,2025-08-21,ICB,Non-Pithead,17,18319.00,188.32,146.10,3105.60,3954.70,82%,3251.70,-703.00,17.27,4.49%,95.51%,Moderate
2025,2025-08-20,DCB,Pithead,18,41640.00,582.55,7847.40,0.00,7573.10,103%,7847.40,274.30,13.47,100.00%,0.00%,Low Buffer
2025,2025-08-20,ICB,Non-Pithead,17,18319.00,188.32,146.70,3136.60,3954.70,83%,3283.30,-671.40,17.43,4.47%,95.53%,Moderate
2025,2025-08-19,DCB,Pithead,18,41640.00,582.55,7817.40,0.00,7573.10,103%,7817.40,244.30,13.42,100.00%,0.00%,Low Buffer
2025,2025-08-19,ICB,Non-Pithead,17,18319.00,188.32,147.40,3167.60,3954.70,83%,3315.00,-639.70,17.60,4.45%,95.55%,Moderate
2025,2025-08-18,DCB,Pithead,18,41640.00,582.55,7767.50,0.00,7573.10,102%,7767.50,194.40,13.33,100.00%,0.00%,Low Buffer
2025,2025-08-18,ICB,Non-Pithead,17,18319.00,188.32,148.60,3180.80,3954.70,84%,3329.40,-625.30,17.68,4.46%,95.54%,Moderate
2025,2025-08-17,DCB,Pithead,18,41640.00,582.55,7751.00,0.00,7573.10,102%,7751.00,177.90,13.31,100.00%,0.00%,Low Buffer
2025,2025-08-17,ICB,Non-Pithead,17,18319.00,188.32,150.00,3187.50,3954.70,84%,3337.50,-617.20,17.72,4.49%,95.51%,Moderate
2025,2025-08-16,DCB,Pithead,18,41640.00,582.55,7732.80,0.00,7573.10,102%,7732.80,159.70,13.27,100.00%,0.00%,Low Buffer
2025,2025-08-16,ICB,Non-Pithead,17,18319.00,188.32,151.30,3211.10,3954.70,85%,3362.40,-592.30,17.85,4.50%,95.50%,Moderate
2025,2025-08-15,DCB,Pithead,18,41640.00,582.55,7753.80,0.00,7573.10,102%,7753.80,180.70,13.31,100.00%,0.00%,Low Buffer
2025,2025-08-15,ICB,Non-Pithead,17,18319.00,188.32,151.70,3230.30,3954.70,85%,3382.00,-572.70,17.96,4.49%,95.51%,Moderate
2025,2025-08-14,DCB,Pithead,18,41640.00,582.55,7723.60,0.00,7573.10,101%,7723.60,150.50,13.26,100.00%,0.00%,Low Buffer
2025,2025-08-14,ICB,Non-Pithead,17,18319.00,188.32,152.00,3253.20,3954.70,86%,3405.20,-549.50,18.08,4.46%,95.54%,Moderate
2025,2025-08-13,DCB,Pithead,18,41640.00,582.55,7726.00,0.00,7573.10,102%,7726.00,152.90,13.26,100.00%,0.00%,Low Buffer
2025,2025-08-13,ICB,Non-Pithead,17,18319.00,188.32,153.30,3293.10,3954.70,87%,3446.40,-508.30,18.30,4.45%,95.55%,Moderate
2025,2025-08-12,DCB,Pithead,18,41640.00,582.55,7782.80,0.00,7573.10,102%,7782.80,209.70,13.36,100.00%,0.00%,Low Buffer
2025,2025-08-12,ICB,Non-Pithead,17,18319.00,188.32,154.90,3281.20,3954.70,86%,3436.10,-518.60,18.25,4.51%,95.49%,Moderate
2025,2025-08-11,DCB,Pithead,18,41640.00,582.55,7820.40,0.00,7573.10,103%,7820.40,247.30,13.42,100.00%,0.00%,Low Buffer
2025,2025-08-11,ICB,Non-Pithead,17,18319.00,188.32,155.40,3260.90,3954.70,86%,3416.30,-538.40,18.14,4.55%,95.45%,Moderate
2025,2025-08-10,DCB,Pithead,18,41640.00,582.55,7784.20,0.00,7573.10,102%,7784.20,211.10,13.36,100.00%,0.00%,Low Buffer
2025,2025-08-10,ICB,Non-Pithead,17,18319.00,188.32,156.00,3276.80,3954.70,86%,3432.80,-521.90,18.23,4.54%,95.46%,Moderate
2025,2025-08-08,DCB,Pithead,18,41640.00,582.55,7631.00,0.00,7573.10,100%,7631.00,57.90,13.10,100.00%,0.00%,Low Buffer
2025,2025-08-08,ICB,Non-Pithead,17,18319.00,188.32,156.40,3226.40,3954.70,85%,3382.80,-571.90,17.96,4.62%,95.38%,Moderate
2025,2025-08-07,DCB,Pithead,18,41640.00,582.55,7657.50,0.00,7573.10,101%,7657.50,84.40,13.14,100.00%,0.00%,Low Buffer
2025,2025-08-07,ICB,Non-Pithead,17,18319.00,188.32,157.10,3254.90,3954.70,86%,3412.00,-542.70,18.12,4.60%,95.40%,Moderate
2025,2025-08-06,DCB,Pithead,18,41640.00,582.55,7605.40,0.00,7573.10,100%,7605.40,32.30,13.06,100.00%,0.00%,Low Buffer
2025,2025-08-06,ICB,Non-Pithead,17,18319.00,188.32,156.30,3282.30,3954.70,86%,3438.60,-516.10,18.26,4.55%,95.45%,Moderate
2025,2025-08-05,DCB,Pithead,18,41640.00,582.55,7591.60,0.00,7573.10,100%,7591.60,18.50,13.03,100.00%,0.00%,Low Buffer
2025,2025-08-05,ICB,Non-Pithead,17,18319.00,188.32,157.30,3299.30,3954.70,87%,3456.60,-498.10,18.35,4.55%,95.45%,Moderate
2025,2025-08-04,DCB,Pithead,18,41640.00,582.55,7567.00,0.00,7573.10,99%,7567.00,-6.10,12.99,100.00%,0.00%,Low Buffer
2025,2025-08-04,ICB,Non-Pithead,17,18319.00,188.32,157.90,3346.10,3954.70,88%,3504.00,-450.70,18.61,4.51%,95.49%,Moderate
2025,2025-08-03,DCB,Pithead,18,41640.00,582.55,7603.10,0.00,7573.10,100%,7603.10,30.00,13.05,100.00%,0.00%,Low Buffer
2025,2025-08-03,ICB,Non-Pithead,17,18319.00,188.32,157.80,3387.80,3954.70,89%,3545.60,-409.10,18.83,4.45%,95.55%,Moderate
2025,2025-08-02,DCB,Pithead,18,41640.00,582.55,7607.30,0.00,7573.10,100%,7607.30,34.20,13.06,100.00%,0.00%,Low Buffer
2025,2025-08-02,ICB,Non-Pithead,17,18319.00,188.32,155.90,3373.20,3954.70,89%,3529.10,-425.60,18.74,4.42%,95.58%,Moderate
2025,2025-08-01,DCB,Pithead,18,41640.00,582.55,7598.00,0.00,7573.10,100%,7598.00,24.90,13.04,100.00%,0.00%,Low Buffer
2025,2025-08-01,ICB,Non-Pithead,17,18319.00,188.32,156.00,3375.60,3954.70,89%,3531.60,-423.10,18.75,4.42%,95.58%,Moderate
2025,2025-07-31,DCB,Pithead,18,41640.00,582.55,7625.70,0.00,8155.40,93%,7625.70,-529.70,13.09,100.00%,0.00%,Low Buffer
2025,2025-07-31,ICB,Non-Pithead,17,18319.00,188.32,157.60,3378.10,4143.10,85%,3535.70,-607.40,18.77,4.46%,95.54%,Moderate
2025,2025-07-30,DCB,Pithead,18,41640.00,582.55,7614.10,0.00,8155.40,93%,7614.10,-541.30,13.07,100.00%,0.00%,Low Buffer
2025,2025-07-30,ICB,Non-Pithead,17,18319.00,188.32,156.50,3381.10,4143.10,85%,3537.60,-605.50,18.79,4.42%,95.58%,Moderate
2025,2025-07-29,DCB,Pithead,18,41640.00,582.55,7648.00,0.00,8155.40,93%,7648.00,-507.40,13.13,100.00%,0.00%,Low Buffer
2025,2025-07-29,ICB,Non-Pithead,17,18319.00,188.32,154.20,3378.90,4143.10,85%,3533.10,-610.00,18.76,4.36%,95.64%,Moderate
2025,2025-07-28,DCB,Pithead,18,41640.00,582.55,7647.60,0.00,8155.40,93%,7647.60,-507.80,13.13,100.00%,0.00%,Low Buffer
2025,2025-07-28,ICB,Non-Pithead,17,18319.00,188.32,153.50,3390.10,4143.10,85%,3543.60,-599.50,18.82,4.33%,95.67%,Moderate
2025,2025-07-27,DCB,Pithead,18,41640.00,582.55,7707.00,8.00,8155.40,94%,7715.00,-440.40,13.24,99.90%,0.10%,Low Buffer
2025,2025-07-27,ICB,Non-Pithead,17,18319.00,188.32,168.40,3244.20,4143.10,82%,3412.60,-730.50,18.12,4.93%,95.07%,Moderate
2025,2025-07-24,DCB,Pithead,18,41640.00,582.55,7882.80,0.00,8155.40,96%,7882.80,-272.60,13.53,100.00%,0.00%,Low Buffer
2025,2025-07-24,ICB,Non-Pithead,17,18319.00,188.32,140.60,3132.80,4143.10,79%,3273.40,-869.70,17.38,4.30%,95.70%,Moderate
2025,2025-07-23,DCB,Pithead,18,41640.00,582.55,7945.30,0.00,8155.40,97%,7945.30,-210.10,13.64,100.00%,0.00%,Low Buffer
2025,2025-07-23,ICB,Non-Pithead,17,18319.00,188.32,121.20,3182.80,4143.10,79%,3304.00,-839.10,17.54,3.67%,96.33%,Moderate
2025,2025-07-22,DCB,Pithead,18,41640.00,582.55,7910.50,0.00,8155.40,96%,7910.50,-244.90,13.58,100.00%,0.00%,Low Buffer
2025,2025-07-22,ICB,Non-Pithead,17,18319.00,188.32,97.40,3182.60,4143.10,79%,3280.00,-863.10,17.42,2.97%,97.03%,Moderate
2025,2025-07-21,DCB,Pithead,18,41640.00,582.55,7923.90,0.00,8155.40,97%,7923.90,-231.50,13.60,100.00%,0.00%,Low Buffer
2025,2025-07-21,ICB,Non-Pithead,17,18319.00,188.32,77.90,3197.00,4143.10,79%,3274.90,-868.20,17.39,2.38%,97.62%,Moderate
2025,2025-07-20,DCB,Pithead,18,41640.00,582.55,8057.80,0.00,8155.40,98%,8057.80,-97.60,13.83,100.00%,0.00%,Low Buffer
2025,2025-07-20,ICB,Non-Pithead,17,17969.00,184.75,63.20,3235.50,4064.50,81%,3298.70,-765.80,17.85,1.92%,98.08%,Moderate
2025,2025-07-19,DCB,Pithead,18,41640.00,582.55,8106.10,0.00,8155.40,99%,8106.10,-49.30,13.91,100.00%,0.00%,Low Buffer
2025,2025-07-19,ICB,Non-Pithead,17,17969.00,184.75,66.60,3269.90,4064.50,82%,3336.50,-728.00,18.06,2.00%,98.00%,Moderate
2025,2025-07-18,DCB,Pithead,18,41640.00,582.55,8176.60,0.00,8155.40,100%,8176.60,21.20,14.04,100.00%,0.00%,Low Buffer
2025,2025-07-18,ICB,Non-Pithead,17,17969.00,184.75,70.20,3303.60,4064.50,83%,3373.80,-690.70,18.26,2.08%,97.92%,Moderate
2025,2025-07-17,DCB,Pithead,18,41640.00,582.55,8248.20,0.00,8155.40,101%,8248.20,92.80,14.16,100.00%,0.00%,Low Buffer
2025,2025-07-17,ICB,Non-Pithead,17,17969.00,184.75,73.70,3323.40,4064.50,83%,3397.10,-667.40,18.39,2.17%,97.83%,Moderate
2025,2025-07-16,DCB,Pithead,18,41640.00,582.55,8341.80,0.00,8155.40,102%,8341.80,186.40,14.32,100.00%,0.00%,Low Buffer
2025,2025-07-16,ICB,Non-Pithead,17,17969.00,184.75,77.20,3336.50,4064.50,83%,3413.70,-650.80,18.48,2.26%,97.74%,Moderate
2025,2025-07-15,DCB,Pithead,18,41640.00,582.55,8419.20,0.00,8155.40,103%,8419.20,263.80,14.45,100.00%,0.00%,Low Buffer
2025,2025-07-15,ICB,Non-Pithead,17,17969.00,184.75,80.60,3368.50,4064.50,84%,3449.10,-615.40,18.67,2.34%,97.66%,Moderate
2025,2025-07-14,DCB,Pithead,18,41640.00,582.55,8487.30,0.00,8155.40,104%,8487.30,331.90,14.57,100.00%,0.00%,Low Buffer
